"K_basis_1","K_basis_2","K_basis_3","K_basis_4","K_basis_5","K_basis_6","K_basis_7","K_basis_8","K_basis_9","K_basis_10","K_basis_11","K_basis_12","K_basis_13","K_basis_14","K_basis_15"
-4.66860137493724e-07,-5.72271967813921e-08,2.51296058795036e-08,2.29435883833643e-07,-2.19308401476652e-08,5.46655327714721e-08,1.30146475775746e-08,-4.68747030275469e-08,-1.75455605099459e-08,3.15441270570981e-08,-1.52949215855137e-08,-3.4473398662762e-08,-3.97753550040123e-08,2.65138027839618e-09,3.11967030869981e-09
-3.71942480981514e-07,-3.71342014984536e-08,3.90809066033349e-08,2.18045956344008e-07,-7.91433865504656e-08,1.8232298497955e-08,-8.30635804920584e-09,-5.27582362259777e-08,-1.69143940063081e-08,2.61388557712495e-08,-1.14039782887083e-08,-3.03445972821385e-08,-4.3264289845077e-08,3.63002967135845e-09,3.81048798202222e-09
-2.77017129034028e-07,-1.70486684307437e-08,5.30342477392176e-08,2.0665360217938e-07,-1.36352907891441e-07,-1.81984646298259e-08,-2.96214458127202e-08,-5.86400532285218e-08,-1.62877360097393e-08,2.0727589869927e-08,-7.51478194447122e-09,-2.621294445402e-08,-4.67475654490669e-08,4.60767176136861e-09,4.49430292769712e-09
-1.82100078663281e-07,3.04405894152918e-09,6.6986607144045e-08,1.95264379554656e-07,-1.93567659745177e-07,-5.46380604324417e-08,-5.09388020356194e-08,-6.45242409999885e-08,-1.56617782339173e-08,1.53292253278474e-08,-3.62245834781182e-09,-2.20865953030493e-08,-5.02425809318778e-08,5.587396947058e-09,5.18276147662547e-09
-8.71781045702176e-08,2.31349230857187e-08,8.09355216977891e-08,1.83869279640793e-07,-2.50779629625465e-07,-9.10700336185999e-08,-7.22662192550252e-08,-7.04053910929186e-08,-1.50331340772789e-08,9.91561317993569e-09,2.62996173319788e-10,-1.79537697529737e-08,-5.37246261041078e-08,6.56581726371769e-09,5.86826738108951e-09
7.73878258988525e-09,4.32214742883869e-08,9.48837623333593e-08,1.72486207203641e-07,-3.07990611764035e-07,-1.27507433870329e-07,-9.35830683924738e-08,-7.62862672393826e-08,-1.44096562408235e-08,4.51070665507257e-09,4.15668089515962e-09,-1.38214388519365e-08,-5.72201910490701e-08,7.54916255226462e-09,6.55647804251388e-09
1.02654249345032e-07,6.33118190426182e-08,1.08839232083023e-07,1.61091941188005e-07,-3.65202740859458e-07,-1.63941635915094e-07,-1.1490276682333e-07,-8.21661797229065e-08,-1.37792694775807e-08,-8.97926540391409e-10,8.04491879494778e-09,-9.69307935361681e-09,-6.07041610062526e-08,8.53335022770707e-09,7.23958714743788e-09
1.97577989386441e-07,8.34065558313913e-08,1.22790892265736e-07,1.49702876198443e-07,-4.22415505220427e-07,-2.00372862059251e-07,-1.36226646390169e-07,-8.80493476418345e-08,-1.31526923437036e-08,-6.30378379302658e-09,1.19403450600499e-08,-5.56215559112554e-09,-6.4188035230109e-08,9.50558250623258e-09,7.93287591945775e-09
4.02455107253921e-07,1.23978998881857e-07,1.07022979465075e-07,6.80844992452024e-08,-4.33491079903665e-07,-2.36532620171346e-07,-1.36031654892226e-07,-6.87455164944118e-08,-1.07904636720471e-08,-2.00142381241326e-08,2.01258190624741e-08,-1.2137198014499e-09,-5.60207483239543e-08,8.71232206551253e-09,6.86309313394813e-09
4.97081322854376e-07,1.40839088246841e-07,7.99384036853507e-08,-2.10474173527859e-09,-3.76994584048126e-07,-2.26400443500289e-07,-1.12575486579703e-07,-4.08346068809286e-08,-1.14535665735185e-08,-2.76168631392615e-08,2.37762134950625e-08,-2.4888473642989e-09,-4.4083639462562e-08,6.37819543301623e-09,5.53658569842432e-09
5.57549311670744e-07,1.50426932611921e-07,6.10422651764115e-08,-5.47265133199062e-08,-3.27742363832329e-07,-2.12631021979648e-07,-9.3983340399526e-08,-1.85724380742768e-08,-1.29311740286082e-08,-3.28062547158348e-08,2.60263448036568e-08,-3.80422253160401e-09,-3.4627081268225e-08,4.32594492563713e-09,4.71730427311688e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.82616539321215e-07,1.54892028805903e-07,5.37157673162832e-08,-7.47845890775759e-08,-3.10206944523563e-07,-2.08347052161582e-07,-8.69609270627503e-08,-1.01343793099994e-08,-1.35586709785906e-08,-3.4889035836813e-08,2.70007531571594e-08,-4.4868164714016e-09,-3.1230733560289e-08,3.57156792828693e-09,4.41347633997819e-09
5.48554477796342e-07,1.34648645904701e-07,6.06426392275123e-08,-9.55109343737543e-08,-3.17558171728184e-07,-2.12238305535807e-07,-9.38576866118583e-08,-6.53863898692272e-09,-1.43434817684157e-08,-3.40818884120873e-08,2.7626403380333e-08,-3.23191453567093e-09,-3.24815543541891e-08,2.27336811152471e-09,3.94839543988921e-09
4.63819861613709e-07,8.23698736496266e-08,7.85030803928948e-08,-1.52405731642672e-07,-3.39604910268224e-07,-2.24851531115261e-07,-1.11995541652435e-07,2.67758764097988e-09,-1.641627143438e-08,-3.22932411122281e-08,3.00168220259151e-08,4.67731962731251e-11,-3.61345188669739e-08,-1.09531618715779e-09,2.6781051834025e-09
3.37490256590915e-07,9.37824573681339e-09,1.04382922311963e-07,-2.23754227772436e-07,-3.61411307954391e-07,-2.33196919754309e-07,-1.3451739019149e-07,1.28264355832602e-08,-1.95552227616483e-08,-2.90164620772178e-08,3.33526218330485e-08,5.25993279470863e-09,-4.04926902101893e-08,-5.39504547976994e-09,1.19707222458082e-09
9.82500159930887e-08,-9.42373090627329e-08,1.20265664479293e-07,-2.86900676669576e-07,-3.18221443082673e-07,-1.92930980182228e-07,-1.30877553300371e-07,1.41661869069448e-08,-2.04866463928712e-08,-1.90915605257109e-08,3.89160547269385e-08,1.35329655751258e-08,-4.01823718162986e-08,-9.37326142120655e-09,-1.00579001078602e-09
5.71213150556276e-10,-1.20661726969737e-07,1.07307133394847e-07,-2.82382473903796e-07,-2.61697621984936e-07,-1.54781307391275e-07,-1.07412011178014e-07,9.26188862415057e-09,-1.76709418691732e-08,-1.34358278516783e-08,3.98265319008606e-08,1.5240781498507e-08,-3.58178391655449e-08,-9.41715699939655e-09,-2.01394589249532e-09
-9.71103400875693e-08,-1.47077432736542e-07,9.43451484604547e-08,-2.77858580213645e-07,-2.05187793402999e-07,-1.16643335872075e-07,-8.39446474075951e-08,4.35041589390999e-09,-1.48545482137492e-08,-7.78142302929901e-09,4.07376997670406e-08,1.69411164514842e-08,-3.14426950743139e-08,-9.4659874034556e-09,-3.03034806655589e-09
-1.94792620476879e-07,-1.73491618931806e-07,8.13796440807181e-08,-2.73336691312313e-07,-1.48659607469862e-07,-7.84966566314153e-08,-6.04803950989529e-08,-5.6269395455071e-10,-1.20389229796645e-08,-2.11847850679681e-09,4.16462170374555e-08,1.86447057841806e-08,-2.70782924109177e-08,-9.51346240562167e-09,-4.04125068987672e-09
-2.92476044117208e-07,-1.99914126834008e-07,6.84186543124983e-08,-2.68810177210851e-07,-9.21430333158577e-08,-4.03531719146444e-08,-3.70108982373732e-08,-5.47333072852345e-09,-9.21831324208632e-09,3.53952276251845e-09,4.25564524174888e-08,2.03433261235739e-08,-2.27088454834316e-08,-9.556806686322e-09,-5.0548138459914e-09
-3.90154687620333e-07,-2.26334813021265e-07,5.54578419801246e-08,-2.6428548211073e-07,-3.5619214698616e-08,-2.20477803876675e-09,-1.35501418220857e-08,-1.03870560137422e-08,-6.41155644484744e-09,9.19610375097186e-09,4.34651490967426e-08,2.20429100320334e-08,-1.83407565482646e-08,-9.60007522731729e-09,-6.06892493715975e-09
-4.87837509983712e-07,-2.52755504908981e-07,4.24908798895101e-08,-2.59764658297851e-07,2.09008139841668e-08,3.59316356108087e-08,9.92435559182484e-09,-1.52983901427186e-08,-3.59323935533362e-09,1.48601059043986e-08,4.43818628997463e-08,2.37462803256032e-08,-1.39742036080739e-08,-9.64778819343896e-09,-7.07496144129666e-09
-5.85519211563973e-07,-2.79172317815492e-07,2.95298204296121e-08,-2.55238955227488e-07,7.74208176997387e-08,7.4079502076782e-08,3.3387747620498e-08,-2.02090675535228e-08,-7.75387325008331e-10,2.05158037796847e-08,4.52930382421094e-08,2.54469513477292e-08,-9.60308547068441e-09,-9.69378538050322e-09,-8.08845602287125e-09
-1.71934434358125,0.00322530562131815,-0.00649900704071493,-0.000255634160769165,0.00217890233187487,-0.000678053549241615,-0.000417396296068195,-0.000228699618629544,0.000280509584435408,-4.76983771170107e-05,-0.000107645223129884,-0.000139683881983937,4.70333993874425e-05,6.324413386378e-05,1.08892153506269e-05
-1.71934440838968,0.00322524251400036,-0.00649895908136337,-0.000255537711028723,0.00217904431675018,-0.000678034778259725,-0.000417319723895838,-0.000228706936314806,0.000280490222372481,-4.76511705446453e-05,-0.000107591781077806,-0.000139673978443284,4.7035010787073e-05,6.32078459928318e-05,1.08666269929167e-05
-1.71934445622217,0.00322520218791961,-0.00649893690786675,-0.000255504510378755,0.00217911542297841,-0.000678056707745631,-0.000417360122017785,-0.000228736285241289,0.000280455087617162,-4.77455478434176e-05,-0.000107674921754714,-0.000139691779639986,4.70897039468557e-05,6.31710246243481e-05,1.091706278122e-05
-1.71934461116969,0.00322524260708057,-0.006498978197778,-0.000255437461629479,0.00217911384940053,-0.000677892130293059,-0.000417349741191584,-0.000228644955561139,0.000280521051649611,-4.77355628972847e-05,-0.000107587952169911,-0.000139706114034338,4.70326833612596e-05,6.31793520655962e-05,1.08838040828792e-05
-1.71934467218008,0.00322523041557446,-0.00649894745847419,-0.000255413684922348,0.0021792119284402,-0.00067791924021307,-0.000417298839846309,-0.00022865233484938,0.000280459735690488,-4.77118259529367e-05,-0.000107656495445776,-0.00013969322210832,4.70278145822353e-05,6.31818096394525e-05,1.08588588112254e-05
-1.71934482050599,0.00322524315134766,-0.00649909901178251,-0.000255463916048396,0.00217920303008377,-0.00067785868165799,-0.000417282110686138,-0.000228606638343431,0.000280475302603165,-4.76967431958753e-05,-0.000107633727642313,-0.00013972259888233,4.70183649455714e-05,6.3248730427154e-05,1.09007723403762e-05
-1.71934491614491,0.00322516616583938,-0.00649898902858018,-0.000255500997217386,0.00217928013671299,-0.000677877159762349,-0.000417228725224267,-0.000228644050052012,0.000280460668269282,-4.76935778169385e-05,-0.000107633990041179,-0.000139638694140254,4.69835348321496e-05,6.32122667075452e-05,1.08858218365836e-05
-1.71934490107203,0.00322510664428991,-0.00649901770472014,-0.000255479027396725,0.00217934565574936,-0.000677815359166288,-0.000417211342540591,-0.000228622779218886,0.00028048223937875,-4.77133681548858e-05,-0.000107657123879501,-0.000139710283822195,4.7062249681016e-05,6.32221298852468e-05,1.0879329296079e-05
-1.71934493643404,0.00322514002307724,-0.00649902236312598,-0.0002555132007574,0.00217953110682847,-0.000677800474524248,-0.00041719624395465,-0.00022864156017538,0.000280493847236094,-4.7688076145064e-05,-0.000107683683498339,-0.000139717065411723,4.70891136171947e-05,6.31964444474898e-05,1.08936806406219e-05
-1.71934487956975,0.00322514301517664,-0.00649906309639544,-0.000255556882843438,0.00217945279177761,-0.000677766316758177,-0.000417236031105804,-0.000228620202122603,0.000280551640483459,-4.7713690046624e-05,-0.000107629109265615,-0.000139711162267622,4.70837801714087e-05,6.32112714748787e-05,1.09198831891283e-05
-1.71934486015743,0.00322524256367997,-0.00649909079912902,-0.000255632631726041,0.00217935902037689,-0.000677842201573962,-0.0004172835507643,-0.000228628498124155,0.000280449696436449,-4.76795846455147e-05,-0.000107648547124382,-0.000139706289086405,4.70431710567037e-05,6.32220531890989e-05,1.08615045021787e-05
-1.71934467211658,0.0032252148486999,-0.00649899531098211,-0.00025548597099386,0.00217932230177917,-0.000677883369000552,-0.000417249825171013,-0.000228614274635806,0.000280466872192857,-4.76909520668906e-05,-0.000107664792335558,-0.000139698213882276,4.71208569848306e-05,6.31289176922765e-05,1.08822321245551e-05
-1.7193446138547,0.00322520047101733,-0.0064990381926551,-0.000255492664455276,0.00217924136352234,-0.000677854125541345,-0.000417296410378086,-0.000228621787137666,0.000280558936773167,-4.7710112133458e-05,-0.000107617506612627,-0.000139735961499181,4.70749254977876e-05,6.31471501894688e-05,1.08975096673738e-05
-1.71934444883038,0.00322522486716819,-0.00649893308438775,-0.000255593952191688,0.00217923903156431,-0.00067797479552406,-0.00041730003904994,-0.000228626310750962,0.000280475747588738,-4.77231589703683e-05,-0.000107676256265988,-0.00013969678977016,4.70440545960234e-05,6.3210848085259e-05,1.0879839674391e-05
-1.71934436835218,0.00322525058074149,-0.00649902018553719,-0.00025561508137579,0.00217915686978356,-0.000677942594945449,-0.000417333382915362,-0.000228644206507661,0.000280493854460022,-4.77252941325765e-05,-0.000107621387871635,-0.000139659537555782,4.69826833219909e-05,6.32227208703828e-05,1.08719381162507e-05
-1.7193443880326,0.00322533094545174,-0.00649898950211374,-0.000255654995771914,0.0021790613678363,-0.000678038930253725,-0.000417341808144691,-0.000228670530611662,0.000280480257750025,-4.77414074307394e-05,-0.000107616994440549,-0.000139739847651137,4.70475282930946e-05,6.32763484638229e-05,1.08813896091771e-05
